priority,tier,name,category,village,phone,website,budget,authority,need,timeline,sources
"60","WARM","Lotte Hotel","hotel","Tamuning","","https://www.lottehotel.com/guam-hotel/en.html","High","Owner","Med","TBD","osm"
"60","WARM","Crowne Plaza Resort Guam","hotel","Tamuning","","https://guam.crowneplaza.com/","High","Owner","Med","TBD","osm"
"60","WARM","YJ Market","supermarket","","","","High","Owner","Med","TBD","osm"
"60","WARM","Besta Market","supermarket","","","","High","Owner","Med","TBD","osm"
"60","WARM","Hambros","fast food","","","","Med","Owner","High","TBD","osm"
"60","WARM","Cafe Panadero","restaurant","","","","Med","Owner","High","TBD","osm"
"60","WARM","Express Tire & Lube","car repair","","","","Med","Owner","High","TBD","osm"
"60","WARM","American Groceries","supermarket","","","","High","Owner","Med","TBD","osm"
"60","WARM","Hills Market","supermarket","","","","High","Owner","Med","TBD","osm"
"60","WARM","One Plus Market","supermarket","","","","High","Owner","Med","TBD","osm"
"60","WARM","Yigo Motors","car repair","","","","Med","Owner","High","TBD","osm"
"60","WARM","Uptown Pub & Grill","restaurant","","","","Med","Owner","High","TBD","osm"
"60","WARM","The Village Pantry","supermarket","","","","High","Owner","Med","TBD","osm"
"60","WARM","Island Girl Coffee","cafe","","","","Med","Owner","High","TBD","osm"
"60","WARM","Nilo's Barbershop","hairdresser","","","","Med","Owner","High","TBD","osm"
"60","WARM","Alegeta Mart","supermarket","","","","High","Owner","Med","TBD","osm"
"60","WARM","Infusion Coffee & Tea Guam","cafe","","","","Med","Owner","High","TBD","osm"
"60","WARM","Anderson Golf Course","golf course","","","","High","Owner","Med","TBD","osm"
"53","COLD","Payless Supermarket Micronesia Mall","supermarket","","","","High","Chain","Med","TBD","osm"
"53","COLD","McDonald's","fast food","","","","Med","Chain","High","TBD","osm"
"53","COLD","Shirley's Coffee Shop","restaurant","","","","Med","Chain","High","TBD","osm"
"53","COLD","Shell Barrigada","fuel","","","","Med","Chain","High","TBD","osm"
"53","COLD","Shirley's Coffee Shop Harmon","restaurant","","","","Med","Chain","High","TBD","osm"
"53","COLD","KFC Mangilao","fast food","","","","Med","Chain","High","TBD","osm"
"53","COLD","KFC","fast food","","","","Med","Chain","High","TBD","osm"
"53","COLD","Shirleys Cafe","cafe","","","","Med","Chain","High","TBD","osm"
"53","COLD","NAPA Auto Parts","car parts","","","","Med","Chain","High","TBD","osm"
"53","COLD","Taco Bell","fast food","","","","Med","Chain","High","TBD","osm"
"53","COLD","Leo Palace Golf Course","golf course","","","","High","Chain","Med","TBD","osm"
"53","COLD","Payless","supermarket","","","","High","Chain","Med","TBD","osm"
"50","COLD","Dusit Gourmet","cafe","Tumon","","https://www.dusit.com/dusitthani-guamresort/dining/","Med","Owner","Med","TBD","Yelp (yelp.com)+osm"
"50","COLD","RedDirt Tattoo","tattoo shop","Tamuning","","","Med","Owner","Med","TBD","Yelp (yelp.com)"
"50","COLD","Lots of Art","tattoo shop","Tamuning","","","Med","Owner","Med","TBD","Yelp (yelp.com)"
"50","COLD","Mega Vision El Drako Tattoo","tattoo shop","Tamuning","","","Med","Owner","Med","TBD","Yelp (yelp.com)"
"50","COLD","Four Horsemen","tattoo shop","Tamuning","","","Med","Owner","Med","TBD","Yelp (yelp.com)"
"50","COLD","Happy Pooch Groom and Board","pet groomer","Tamuning","","","Med","Owner","Med","TBD","Yelp (yelp.com)"
"50","COLD","Guam Bakery","bakery","Dededo","","","Med","Owner","Med","TBD","Yelp (yelp.com)"
"50","COLD","Blessed Bakery","bakery","Dededo","","","Med","Owner","Med","TBD","Yelp (yelp.com)"
"50","COLD","Regal Guam Megaplex","movie theater","Tamuning","","","Med","Owner","Med","TBD","Attempted primary source yellowpages.com (state GU) — BLOCKED (HTTP 403). Similar national yellow-pages also blocked (superpages.com, manta.com, chamberofcommerce.com, dexknows.com, cybo.com, hotfrog.com, yalwa.com, tuugo.us, 2findlocal.com, yellowpagecity.com) or empty for GU (elocal.com, americantowns.com). Only readable national yellow-pages was opendi.us (yellowpages-bb.opendi.us) Guam directory, which is a sparse stub: only 3 populated village pages (Tamuning, Dededo, Hagatna) showing ~2 businesses each. Records below are the real, verified listings extracted from opendi.us — not padded."
"50","COLD","Awesome Enterprise dba T&W Home Improvement","home improvement","Tamuning","","","Med","Owner","Med","TBD","Guam Chamber of Commerce member directory (business.guamchamber.com.gu/directory), alphabetical member listings A-W"
"50","COLD","Department of Public Health and Social Services","government","Mangilao","","https://dphss.guam.gov/","High","Gov","Med","TBD","osm"
"50","COLD","Y-Sengsong On The Run","fuel","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Fatima-Dededo","fuel","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Guam Bakery","bakery","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Guam Home Center","hardware","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Guam Megaplex Cinemas","cinema","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Union 76","fuel","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Micronesia Mall Stadium Theaters","cinema","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Upper Tumon","fuel","","","","Med","Owner","Med","TBD","osm"
"50","COLD","76","fuel","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Sand Castle","theatre","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Sling Shot","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","FedEx Office","copyshop","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Chamorro Village Farmers Market","department store","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Ypao Gardens Condominium","guest house","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Denny's","restaurant","Dededo","","https://dennysofguam.com/","Med","Owner","Med","TBD","osm"
"50","COLD","Nippon Rent-A-Car","car rental","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Atkins Kroll Toyota/Lexus","car","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Atkins Kroll GM","car","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Triple J Used Cars","car","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Triple J Motors Ford/Mazda","car","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Avis","car rental","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Nissan Motors Corporation In Guam","car","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Levi's","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Tumi","bag","","","","Med","Owner","Med","TBD","osm"
"50","COLD","GODIVA","confectionery","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Nike","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","メイシーズ","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Levie's","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Quiksilver","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","DoCoMo Pacific","mobile phone","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Best Seller","books","","","","Med","Owner","Med","TBD","osm"
"50","COLD","KD Toys","toys","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Heaven Music","music","","","","Med","Owner","Med","TBD","osm"
"50","COLD","USA GUN CLUB","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Burberry","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Rolex","watches","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Folli Follie","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Tumon Sands Plaza","department store","","","","Med","Owner","Med","TBD","osm"
"50","COLD","TUDOR","watches","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Denny's","restaurant","Tamuning","","https://dennysofguam.com/","Med","Owner","Med","TBD","osm"
"50","COLD","GSA ServMart","government","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Andy's","car rental","","","","Med","Owner","Med","TBD","osm"
"50","COLD","HSC-25","government","","","","Med","Owner","Med","TBD","osm"
"50","COLD","NEX Furniture Store","furniture","","","","Med","Owner","Med","TBD","osm"
"50","COLD","T Galleria By DFS, Guam","department store","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Godiva Chocolatier","chocolate","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Tommy Hilfiger","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Fort Santa Agueda","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","American Chocolate Factory","confectionery","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Frost Bite(Malo Enterprise)","car rental","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Dededo Mall","department store","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Famous Footwear","shoes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Chatime","cafe","","","https://www.ichatime.com/","Med","Owner","Med","TBD","osm"
"50","COLD","Mighty Purple Cafe","cafe","","","https://www.mightypurplecafe.com/","Med","Owner","Med","TBD","osm"
"50","COLD","Purebred BJJ Guam","fitness centre","","","https://purebredbjjguam.com/","Med","Owner","Med","TBD","osm"
"50","COLD","Home Acupuncture","alternative","","","","Med","Owner","Med","TBD","osm"
"50","COLD","GTA","mobile phone","","","","Med","Owner","Med","TBD","osm"
"50","COLD","East West Rental","car rental","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Frost Bite Guam","cafe","","","https://frostbite-gu.com/","Med","Owner","Med","TBD","osm"
"50","COLD","Fuji Ichiban Ramen","restaurant","","","https://fujiichiban.jp/","Med","Owner","Med","TBD","osm"
"50","COLD","Gucci","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Honolulu Cafe","cafe","","","https://www.honolulucoffee.com/","Med","Owner","Med","TBD","osm"
"50","COLD","Balenciaga","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Globe","nightclub","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Coach","bag","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Polo Ralph Lauren","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","The Kracked Egg","restaurant","","","http://thekrackedegg.com","Med","Owner","Med","TBD","osm"
"50","COLD","Marc By Marc Jacobs","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Celine","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Chloé","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Louis Vuitton","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Triple J Motors KIA","car","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Dorians Island","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Freedom Latte Stone","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Marks Hardware","hardware","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Pago bay lookout","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Sella bay look out and trail head","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Mihyes Island","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","General McArthur Bust","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Latte stones","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Cave","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Japanese gun","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Guam Visitor centre","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Fort Santo angel","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Latte Loop Trail","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Talofofo bay lookout","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Chamorro Cultural village","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Baptist Church ruins","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Bear rock view point","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Vietnam memorial and lookout","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Ace car rental & Rentacar","car rental","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Bear rock","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Main Street Delicatessen & Bakery","bakery","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Merizo Lagoon Front House Boat B&B/ Guam House Boat","guest house","Merizo","","","Med","Owner","Med","TBD","osm"
"50","COLD","McDonnell Douglas F-4 Phantom II","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Commissary","greengrocer","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Amot Taotao Tano","herbalist","","","","Med","Owner","Med","TBD","osm"
"50","COLD","AAFES Shopette","variety store","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Yokoi Cave","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Talofofo Falls","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Tickets","ticket","","","","Med","Owner","Med","TBD","osm"
"50","COLD","World War II Bunker Ruin","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Sigua Falls","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","ﾏｲｸﾛﾈｼｱﾓｰﾙ","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Guam Premier Outlets","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Jimmy Dee’s Beach Bar","bar","","","http://www.facebook.com/jimmydeesbeachbar/","Med","Owner","Med","TBD","osm"
"50","COLD","Tagada Park","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Gadao’s Cave","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Gef Pa’go Cultural Village","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Shark’s Cove Beach","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Boat launch to Cocos Island","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Ocean View Daily Rental Villa","guest house","Merizo","","","Med","Owner","Med","TBD","osm"
"50","COLD","Ocean View","guest house","Merizo","","","Med","Owner","Med","TBD","osm"
"50","COLD","Pooch Parlor","pet","","","","Med","Owner","Med","TBD","osm"
"50","COLD","BreadBox","bakery","","","","Med","Owner","Med","TBD","osm"
"50","COLD","671 Laundry","laundry","","","","Med","Owner","Med","TBD","osm"
"50","COLD","San Vitores Garden Condominium","apartment","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Pacific Gardens","apartment","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Hoku Villa Apartment","apartment","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Trends by Guam","clothes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Honey House 2","variety store","","","","Med","Owner","Med","TBD","osm"
"50","COLD","H&R Block","tax advisor","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Advanced Chiropractic","alternative","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Ague Cove","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","NEX Customer Pick Up","department store","Santa Rita","","","Med","Owner","Med","TBD","osm"
"50","COLD","Safety Inspection","car parts","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Blow Hole","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Shop 4 Less","variety store","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Bonita Baby","boutique","","","","Med","Owner","Med","TBD","osm"
"50","COLD","My Secret Garden","florist","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Asia Pacifica","accountant","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Fetch","pet","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Premiere apartments","apartment","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Lobby Lounge","bar","Tumon","","https://www.dusit.com/dusitthani-guamresort/dining/","Med","Owner","Med","TBD","osm"
"50","COLD","Hornet Sports","sports","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Villa Rosario Condo","apartment","","","","Med","Owner","Med","TBD","osm"
"50","COLD","NASA Guam MSFN Station (Decommisioned)","government","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Guam Quality Water","water","","","","Med","Owner","Med","TBD","osm"
"50","COLD","BikeFix *GUAM*","bicycle","Tamuning","","","Med","Owner","Med","TBD","osm"
"50","COLD","Duenas Chamacho and Associates","company","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Guam International Country Club","golf course","","","https://www.giccguam.com/","High","Owner","Low","TBD","osm"
"50","COLD","Dededo Flea Market","outdoor","Dededo","","","Med","Owner","Med","TBD","osm"
"50","COLD","Micronesia Mall","mall","Dededo","","","Med","Owner","Med","TBD","osm"
"50","COLD","Dededo Skate Park","sports centre","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Naval Base Theater","cinema","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Navy Exchange","department store","","","","Med","Owner","Med","TBD","osm"
"50","COLD","NEX Home Store","department store","","","","Med","Owner","Med","TBD","osm"
"50","COLD","MDA (Piti Shop)","scuba diving","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Guam Behavioral Health and Wellness Center","hospital","Tamuning","","https://gbhwc.guam.gov/","High","Owner","Low","TBD","osm"
"50","COLD","Trades Academy","educational institution","","","","Med","Owner","Med","TBD","osm"
"50","COLD","JK Tiles","tiles","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Umatac Bridge","attraction","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Sumay Cove Marina","yes","","","https://nbg.militarymwrguam.com/programs/3dae82f5-73c2-4efb-9845-552d71ea5ef9","High","Owner","Low","TBD","osm"
"50","COLD","Furniture Kathy Style","furniture","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Adelup Governor's Office","government","","","","Med","Owner","Med","TBD","osm"
"50","COLD","LP Gas","gas","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Young Pagat Market","marketplace","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Kimi Market 2","marketplace","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Base Exchange","department store","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Taleyfac Spanish Bridge","attraction","","","https://guampreservationtrust.org/talaifak-bridge/","Med","Owner","Med","TBD","osm"
"50","COLD","NEX Mini Mart","fuel","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Administration","government","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Load Center 1","yes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Load Center 3","yes","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Guam Seawalker Tours","attraction","","","https://www.visitguam.com/listing/guam-seawalker-tours/118/","Med","Owner","Med","TBD","osm"
"50","COLD","Agat Small Boat Harbor","marina","","","https://www.portofguam.com/about-us/maritime-operation/facilities-and-services/marinas","High","Owner","Low","TBD","osm"
"50","COLD","Gregorio D. Perez Marina","marina","","","https://www.portofguam.com/about-us/maritime-operation/facilities-and-services/marinas","High","Owner","Low","TBD","osm"
"50","COLD","Aqua World Marina","marina","","","https://www.portofguam.com/about-us/maritime-operation/facilities-and-services/marinas","High","Owner","Low","TBD","osm"
"50","COLD","Harbor of Refuge","marina","","","https://www.portofguam.com/about-us/maritime-operation/facilities-and-services/marinas","High","Owner","Low","TBD","osm"
"50","COLD","Marianas Yacht Club","marina","","","https://www.marianasyachtclub.org/content.aspx?page_id=0&club_id=331521","High","Owner","Low","TBD","osm"
"50","COLD","Macy's","department store","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Joann's Bakery","bakery","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Movie Zone","video","","","","Med","Owner","Med","TBD","osm"
"50","COLD","Quality Tire Services","tyres","","","","Med","Owner","Med","TBD","osm"
"50","COLD","MCC Overseas Guam LTD","company","","","","Med","Owner","Med","TBD","osm"
"50","COLD","American Tanker","attraction","","","","Med","Owner","Med","TBD","osm"
"43","COLD","Mobil Tamuning","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","Mobil Upper Tumon","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","76 Circle K Tamuning","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","76 Circle K Ypao Road","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","76 Circle K Route 10A","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","Mobil Ipan","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","Mobil Mangilao","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","Shell Mangilao","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","Shell Tamuning","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","Shell Hagatna","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","Mobil Yona","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","Mobil","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","Shell","fuel","Merizo","","","Med","Chain","Med","TBD","osm"
"43","COLD","Kmart","department store","","","","Med","Chain","Med","TBD","osm"
"43","COLD","Shell","fuel","","","","Med","Chain","Med","TBD","osm"
"43","COLD","Circle K Barrigada","convenience","","","","Low","Chain","High","TBD","osm"
"43","COLD","Wendy's","fast food","Tamuning","","https://wendysguam.com/locations/","Med","Chain","Med","TBD","osm"
"40","COLD","The Bead Hive Guam","jewelry / crafts","Tamuning","","","Low","Owner","Med","TBD","Yelp (yelp.com)"
"40","COLD","ABC Store","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Palm Mart","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Prime Mart","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Wustig Market","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","ABCStore","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Osaka","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","サークルK","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Happy Mart","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Mae's Retail","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Loco Mart","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","New Home Plus Mart","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Tumon 7 Mart","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","New Macheche Market","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Fine Store","convenience","Dededo","","","Low","Owner","Med","TBD","osm"
"40","COLD","Grand Market","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Dolce Gelato","ice cream","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Leo Mart","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Regal Guam Megaplex 14","cinema","","","https://www.regmovies.com/theatres/regal-guam-megaplex/1645","Med","Owner","Low","TBD","osm"
"40","COLD","Ipan Village Mart","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Southern Mountain Gear","sports","","","https://www.southernmountaingear.com/","Med","Owner","Low","TBD","osm"
"40","COLD","Marble Slab Creamery","ice cream","","","","Low","Owner","Med","TBD","osm"
"40","COLD","ABC Stores","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Navy Exchange Mini Mart / Package Store","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","National Weather Service - Tiyan, Guam","government","Barrigada","","https://www.weather.gov/gum/","Med","Owner","Low","TBD","osm"
"40","COLD","Fish Eye Marine Park","attraction","","","https://fisheyeguamtours.com/","Med","Owner","Low","TBD","osm"
"40","COLD","Fish Eye","attraction","","","https://fisheyeguamtours.com/","Med","Owner","Low","TBD","osm"
"40","COLD","NCS Mart","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Mini Mart","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Atlantis Submarine","attraction","","","https://www.visitguam.com/listing/atlantis-guam-inc/108/","Med","Owner","Low","TBD","osm"
"40","COLD","Hello Mart","convenience","","","","Low","Owner","Med","TBD","osm"
"40","COLD","Ones Retail Store","convenience","","","","Low","Owner","Med","TBD","osm"
"33","COLD","Circle K","convenience","","","","Low","Chain","Med","TBD","osm"
"30","COLD","Guam Waterworks Authority","water utility","","","http://www.facebook.com/guamwaterworksauthority","Med","Gov","Low","TBD","osm"
